Vulnerability Category,Source Path,Source File,Vulnerable Line,Full Path,Path_Line,Common Function,Remediation Date,Assigned Team,Assigned Developer
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,2920,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:2920,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,2920,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:2920,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,2938,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:2938,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,2947,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:2947,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3029,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3029,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3046,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3046,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3059,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3059,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3063,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3063,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3065,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3065,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3081,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3081,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3112,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3112,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3113,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3113,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3818,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3818,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3842,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3842,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3842,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3842,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3844,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3844,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3844,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3844,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3859,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3859,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3900,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3900,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3901,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3901,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3919,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3919,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,3991,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:3991,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4015,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4015,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4015,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4015,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4017,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4017,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4017,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4017,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4032,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4032,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4037,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4037,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4054,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4054,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4055,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4055,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4074,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4074,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4140,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4140,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4159,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4159,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4167,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4167,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4174,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4174,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4180,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4180,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4186,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4186,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4192,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4192,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4203,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4203,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4204,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4204,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4205,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4205,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4206,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4206,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,agent_update_ams.asp,4208,agia_code/aia/Agent/ams/agent_update_ams.asp,agia_code/aia/Agent/ams/agent_update_ams.asp:4208,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,update_reps_ams.asp,36,agia_code/aia/Agent/ams/update_reps_ams.asp,agia_code/aia/Agent/ams/update_reps_ams.asp:36,No,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,update_reps_ams.asp,370,agia_code/aia/Agent/ams/update_reps_ams.asp,agia_code/aia/Agent/ams/update_reps_ams.asp:370,No,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agent/ams/,update_reps_ams.asp,370,agia_code/aia/Agent/ams/update_reps_ams.asp,agia_code/aia/Agent/ams/update_reps_ams.asp:370,No,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agt_HS/,eagent_registration.asp,233,agia_code/aia/Agt_HS/eagent_registration.asp,agia_code/aia/Agt_HS/eagent_registration.asp:233,No,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Agt_HS/,eagent_registration.asp,236,agia_code/aia/Agt_HS/eagent_registration.asp,agia_code/aia/Agt_HS/eagent_registration.asp:236,No,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,148,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:148,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,148,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:148,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,248,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:248,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,252,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:252,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,258,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:258,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,268,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:268,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,270,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:270,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,272,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:272,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,274,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:274,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,361,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:361,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,363,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:363,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,365,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:365,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,373,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:373,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,375,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:375,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,377,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:377,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,agt_lewa_eb7.asp,379,agia_code/aia/Aprs/agt_lewa_eb7.asp,agia_code/aia/Aprs/agt_lewa_eb7.asp:379,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,171,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:171,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,189,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:189,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,190,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:190,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,198,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:198,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,198,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:198,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,198,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:198,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,201,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:201,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,201,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:201,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,201,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:201,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,203,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:203,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,203,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:203,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,203,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:203,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,206,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:206,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,224,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:224,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,322,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:322,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,328,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:328,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,328,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:328,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,328,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:328,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,328,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:328,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,329,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:329,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,329,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:329,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,337,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:337,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,348,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:348,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,348,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:348,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,348,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:348,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,348,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:348,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,349,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:349,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,349,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:349,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,351,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:351,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,409,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:409,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,409,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:409,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,411,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:411,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,411,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:411,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,457,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:457,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,457,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:457,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,457,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:457,Yes,Batch 3,,Fuad Najibullah
Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),agia_code/aia/Aprs/,eb3_rpt.asp,457,agia_code/aia/Aprs/eb3_rpt.asp,agia_code/aia/Aprs/eb3_rpt.asp:457,Yes,Batch 3,,Fuad Najibullah
